steps,reward,ego_speed,network_speed
125500,-96.94115067409594,6.5492848478619905,19.17213028973834
126000,-96.55466747989931,6.610363116420787,18.662812944260665
126500,-95.16733485539898,7.2540155729914995,19.000377146271116
127000,-95.38283615208235,6.47545688780316,19.054140952759468
127500,-95.57072291471987,7.333446287354577,19.55146403744362
128000,-95.76335685456351,6.554274178120421,15.883873998394314
128500,-94.59035136236304,8.661718045256636,19.590980259135765
129000,-94.60113660187507,7.144787389529891,19.537801558775694
129500,-94.71263494089673,7.239406487810599,18.689218986179768
130000,-94.71700971806564,7.0983230340648245,18.499899272673872
130500,-96.1463227271138,6.426401523796036,19.310015976985596
131000,-95.14549425244812,7.349452817967733,17.413198796053226
131500,-95.2966073997399,6.722401611265247,19.586759011684972
132000,-96.16277270866814,6.778896610398322,18.896737645519277
132500,-94.32484849283394,7.532078615170807,20.18610320729316
133000,-95.05270220748059,7.223366174484105,17.143485600693072
133500,-95.26802504158707,7.300388462644076,19.668158955429888
134000,-95.54027626463541,6.838683555163959,19.149116607563332
134500,-96.04979971617816,6.829480044140058,18.924723023498153
135000,-95.68501761927332,6.95075679098868,19.056230935822843
135500,-93.89513694993268,7.559300485637901,17.92128188795442
136000,-95.40060710800981,6.708023514072996,17.991078900314537
136500,-94.87798470535049,7.5928032075735565,19.3828479538022
137000,-95.07840680734735,7.522011896345117,17.971512878628452
137500,-96.20316632797538,6.582474906762593,19.96389605709413
138000,-96.90022898485762,6.22018306398731,18.724872874651407
138500,-94.94611201576868,7.025105724723766,19.04065558659033
139000,-96.20585762346597,7.076338379848919,19.91163615147051
139500,-95.09409367997368,7.4393553908056065,19.952037794443076
140000,-95.46864424750584,7.689589221770233,18.79093004631747
140500,-95.45118460856638,7.359507962836563,18.99247950680063
141000,-96.39270504044363,6.755895153968762,18.58846143514138
141500,-95.03723127955513,7.409827664721471,20.03259733009544
142000,-95.36701714979537,7.209930184981269,17.71985739235258
142500,-96.29853010614688,6.38338115550359,18.866160595575252
143000,-95.80594296539307,6.7257185578492305,18.199267557818924
143500,-95.77115805481283,6.987010911031329,19.079232424446598
144000,-95.1419164611112,6.690437328373732,19.494835665781874
144500,-95.12587961189108,6.612248559872888,17.456967145667093
145000,-95.48430680152859,6.913820857825311,19.01959920335774
145500,-97.03996727109741,6.517561785091949,19.60051277074609
146000,-96.84617003380166,6.702282078673009,18.821369926540772
146500,-96.11586680127712,6.408391884545381,20.30209161935429
147000,-95.29650883268961,7.589880906305042,18.20589358699369
147500,-95.67531630766125,6.731025270675709,19.16852643696802
148000,-96.39841629828322,6.05103420880809,18.137844373909694
148500,-96.5258404567732,6.347488789883223,18.2436404703278
149000,-96.21134067315256,6.550150029752393,18.67956797830123
149500,-95.05343007071525,6.666041742974305,18.237180797282033
150000,-91.04557976826396,10.926515936177697,20.21166169406981
150500,-96.3096102353403,6.201969750513133,18.302366366391173
151000,-94.89266658798392,6.787088256808124,18.79654401422481
151500,-93.95421830133138,7.25521194901608,19.151049426766843
152000,-97.09839936620475,6.598015385603464,18.73906350428078
152500,-95.9427080433208,7.175959347364603,17.36348757127288
153000,-95.62689953429978,7.001880431332634,19.604546779276657
153500,-95.21191112271156,7.357034885940875,19.352394536419993
154000,-133.3509226945112,10.867846639233518,19.867965279322085
154500,-203.68094877210632,10.487105037083724,19.230894546893364
155000,-67.87189040052651,10.963412971047223,18.239396580088062
155500,-186.75669181085047,12.02425906048458,18.943586376220086
156000,-218.2345428336457,11.956950468713384,19.186641152821984
156500,-179.64796981534502,13.072223053391117,19.734034591357524
157000,-165.90168894500079,12.600112476726084,19.531072457513982
157500,-152.8152902556738,18.51490992045448,18.73926613901898
158000,-214.6281267115757,13.288505075197296,19.224327458520495
158500,-125.84188548402531,16.454650586403456,19.593629559304482
159000,-106.84243531603259,14.088377799078955,19.149739427432635
159500,-158.07015976636342,16.80999096933448,20.2205874049174
160000,-75.18305418678673,14.314771731224871,19.158537871522178
160500,-88.01420169885628,14.232243990715746,19.398345671654518
161000,-157.16994225336936,9.997082746887761,17.41790165828564
161500,-170.05369150992271,14.785960585030539,19.20705256940433
162000,-218.8154283942954,14.429802719225977,20.485309889447514
162500,-163.96226997879117,16.18244538273296,20.12819074889605
163000,13.39882664613135,15.809789182701227,19.340801699465292
163500,-192.01862199644006,12.720895044985232,19.205510256039357
164000,-98.24956358683735,14.318716453333213,19.082267523181596
164500,-216.40164528150322,16.295435141752687,19.47602745315339
165000,-91.21226404477854,13.439356488858381,19.334258933617846
165500,-128.24889671541536,12.208667961509454,19.054589477027214
166000,-149.75328892449028,21.257051730346458,20.991537592528974
166500,-37.36852121120245,16.759198895630913,19.9778213600865
167000,-67.9038694453773,14.3697463354594,18.398079368166886
167500,-100.58150659281719,26.324731662686517,20.91912772319103
168000,-142.50141130696818,15.06059724879321,18.566291321676083
168500,-68.52414350969951,16.05123341832549,19.549551950558026
169000,-185.9740797839617,24.02212525479658,20.167915073657134
169500,-224.29289309680263,19.70473419951167,19.670107607615485
