rollout/ep_rew_mean,time/total_timesteps,time/fps,ego_speed,time/time_elapsed,rollout/ep_len_mean,network_speed,time/episodes,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss,train/critic_loss
18.254475189999997,1665216,138,,4782,80.79,,19300,0.0005,0.0,416064,-6617.87198638916,3.819550920277834,17.165410229936242
18.275304679999998,1665696,138,,4786,80.46,,19304,0.0005,0.0,416192,-6590.775276184082,3.782947350293398,12.35406769812107
18.63092823,1665888,139,,4786,80.33,,19308,0.0005,0.0,416256,-6514.223472595215,3.8640749864280224,15.991539968177676
18.20646408,1666016,139,21.190465324542394,4787,79.84,20.344353736480176,19312,,,,,,
18.39216238,1666528,139,,4791,79.93,,19316,0.0005,0.0,416384,-6523.194686889648,3.7991690784692764,20.384344851598144
20.58418717,1666816,139,,4793,79.75,,19320,0.0005,0.0,416448,-6682.223815917969,3.826312456279993,21.813284382224083
20.40912391,1666944,139,,4794,79.84,,19324,0.0005,0.0,416512,-6578.300575256348,3.7585094161331654,18.86924479342997
20.30603668,1667360,139,,4797,80.0,,19328,0.0005,0.0,416640,-6604.318374633789,3.767247810959816,12.026887275278568
17.83179795,1667776,139,,4800,79.3,,19332,0.0005,0.0,416704,-6581.317558288574,3.9210237711668015,10.0903943721205
17.61670788,1667840,139,,4800,79.49,,19336,,,,,,
16.824156289999998,1668192,138,,4803,78.38,,19340,0.0005,0.0,416832,-6642.67839050293,3.633034959435463,9.352909721434116
16.60354103,1668640,138,,4807,77.91,,19344,0.0005,0.0,416960,-6677.985870361328,3.8968916460871696,9.755342815071344
14.418754199999999,1668768,139,,4807,78.23,,19348,,,,,,
14.539540679999998,1668864,139,,4807,78.36,,19352,,,,,,
14.582626900000001,1669312,139,15.210551135495988,4811,78.47,18.171129634731155,19356,0.0005,0.0,417088,-6646.973602294922,3.7638323064893484,18.70924007706344
13.745774619999999,1669792,139,,4814,78.52,,19360,0.0005,0.0,417216,-6513.008544921875,3.865526370704174,7.05535914003849
11.498204770000003,1670432,139,,4817,77.78,,19364,0.0005,0.0,417408,-6599.066207885742,3.6641945540905,13.75244646705687
10.814734780000002,1670784,139,,4820,78.76,,19368,0.0005,0.0,417472,-6595.008255004883,3.696565993130207,18.633393097668886
8.89497463,1670944,139,21.998752871825673,4820,78.25,23.071945599652025,19372,0.0005,0.0,417536,-6621.882171630859,3.757324680685997,15.553312266245484
9.0567955,1671104,139,,4820,77.93,,19376,,,,,,
11.211642569999999,1671232,139,,4824,78.13,,19380,0.0005,0.0,417600,-6643.032760620117,3.737802356481552,11.60618008300662
11.18784915,1671488,139,,4825,77.76,,19384,0.0005,0.0,417664,-6534.649200439453,3.6930562034249306,19.021042875945568
11.419984939999999,1671776,139,,4828,78.72,,19388,0.0005,0.0,417728,-6513.3916015625,3.6321168206632137,15.37474469281733
11.812575249999998,1672352,139,,4831,77.54,,19392,0.0005,0.0,417856,-6512.112762451172,3.71342920511961,22.01737774722278
13.691846540000002,1672544,139,,4832,78.49,,19396,0.0005,0.0,417920,-6594.86474609375,3.7173803485929966,13.218460252508521
14.42476864,1672768,139,,4835,77.21,,19400,0.0005,0.0,417984,-6558.876274108887,3.665835753083229,21.427377885207534
11.912236339999998,1673280,139,,4839,76.92,,19404,0.0005,0.0,418112,-6642.838119506836,3.7245781533420086,16.07844782434404
10.818857399999997,1673600,139,,4840,76.73,,19408,0.0005,0.0,418176,-6716.64826965332,3.9189816527068615,26.995197048410773
11.55469634,1673920,139,,4842,77.08,,19412,0.0005,0.0,418240,-6605.982162475586,3.653562467545271,21.114235078915954
11.418483520000002,1674144,139,14.163069308367373,4843,76.53,16.629817615931128,19416,0.0005,0.0,418304,-6627.118995666504,3.66030190885067,20.266499534249306
11.687786269999998,1674272,139,,4846,77.19,,19420,0.0005,0.0,418368,-6618.538314819336,3.5800581835210323,23.616516755893826
11.860444050000002,1674848,139,,4850,77.26,,19424,0.0005,0.0,418496,-6673.401473999023,3.7718785405158997,14.578380089253187
11.839683479999998,1675072,139,,4851,77.21,,19428,0.0005,0.0,418560,-6570.873794555664,3.700730985030532,10.254303008317947
11.86219307,1675328,139,,4853,77.5,,19432,0.0005,0.0,418624,-6468.425224304199,3.8007555305957794,15.166269659996033
11.929873809999998,1675616,139,,4854,76.88,,19436,0.0005,0.0,418688,-6432.863143920898,3.6088489964604378,25.76837918534875
10.09153921,1675936,139,,4857,76.8,,19440,0.0005,0.0,418752,-6449.603164672852,3.4054490588605404,23.3896463252604
9.761393639999998,1676352,139,22.764517262491708,4860,77.76,20.860299482971495,19444,0.0005,0.0,418880,-6268.4110107421875,3.4876291416585445,19.240850487723947
11.995113529999996,1676608,139,,4860,77.55,,19448,0.0005,0.0,418944,-6301.075630187988,3.478688944131136,25.32445797510445
11.798415319999998,1676928,139,,4864,77.79,,19452,0.0005,0.0,419008,-6356.514175415039,3.2752747274935246,16.103038972243667
11.693917759999998,1677344,139,,4867,77.62,,19456,0.0005,0.0,419136,-6373.628120422363,3.324528094381094,25.285768982023
12.470848610000001,1677792,139,,4868,78.02,,19460,0.0005,0.0,419200,-6329.297271728516,3.4110240656882524,13.442006889730692
14.593802719999996,1678272,139,,4872,78.03,,19464,0.0005,0.0,419328,-6382.724609375,3.308526821434498,15.429909016937017
15.209687250000002,1678528,139,19.169613059361954,4875,77.98,21.177431152150326,19468,0.0005,0.0,419392,-6377.413162231445,3.3243454955518246,18.653001111000776
14.714508330000001,1678688,139,,4876,78.5,,19472,0.0005,0.0,419456,-6436.519721984863,3.3220333755016327,10.186500260606408
14.477073810000002,1679200,139,,4879,79.7,,19476,0.0005,0.0,419584,-6537.264183044434,3.414837496355176,16.305269794538617
14.15925283,1679520,139,,4883,79.46,,19480,0.0005,0.0,419648,-6591.223350524902,3.3482808843255043,15.089172085747123
12.46296426,1680192,139,,4887,79.92,,19484,0.0005,0.0,419840,-6526.994659423828,3.4076766036450863,16.787581138312817
11.793736199999998,1680288,139,,4887,80.28,,19488,,,,,,
11.322853910000001,1680544,139,,4890,81.36,,19492,0.0005,0.0,419904,-6482.371742248535,3.4161453656852245,19.249502144753933
9.365979019999997,1680800,139,,4891,81.35,,19496,0.0005,0.0,419968,-6475.330642700195,3.261576743796468,18.176307059824467
8.835639729999999,1680960,139,,4893,81.61,,19500,0.0005,0.0,420032,-6480.819412231445,3.4170957803726196,12.452232599258423
10.979357149999998,1681696,139,,4897,82.24,,19504,0.0005,0.0,420224,-6625.769546508789,3.492427658289671,15.975406618788838
11.118915259999996,1681888,139,,4897,83.61,,19508,,,,,,
10.694493840000002,1682208,139,10.89411542622017,4900,83.65,15.74641707927142,19512,0.0005,0.0,420352,-6538.76301574707,3.553705208003521,22.634642008692026
8.270617579999998,1682656,139,,4903,83.46,,19516,0.0005,0.0,420416,-6599.241355895996,3.531827285885811,17.51433397643268
8.337164320000001,1682944,139,,4906,83.29,,19520,0.0005,0.0,420480,-6681.353569030762,3.4422588013112545,15.15733154118061
5.8503856600000015,1683200,139,,4906,82.99,,19524,0.0005,0.0,420544,-6629.851493835449,3.554926097393036,15.756007330492139
6.071830629999999,1683360,139,,4906,83.03,,19528,0.0005,0.0,420608,-6598.360321044922,3.509612314403057,19.337916031479836
8.6989764,1683776,139,,4910,82.56,,19532,0.0005,0.0,420736,-6475.535110473633,3.3665318712592125,13.949813233688474
11.35076943,1684032,139,,4913,83.76,,19536,0.0005,0.0,420800,-6497.303169250488,3.441920578479767,15.893906142562628
11.36500641,1684416,139,,4913,84.69,,19540,0.0005,0.0,420864,-6552.254180908203,3.388473030179739,15.129418078809977
11.936843249999997,1684672,139,,4917,83.5,,19544,0.0005,0.0,420928,-6559.287483215332,3.5651942156255245,20.46249802596867
11.369585699999998,1685248,139,,4920,84.11,,19548,0.0005,0.0,421056,-6544.146263122559,3.301426950842142,18.563837444409728
9.622309849999999,1685664,139,12.010735361557602,4924,84.63,15.7208291237862,19552,0.0005,0.0,421184,-6577.914413452148,3.5352798774838448,25.189997596666217
10.049181459999998,1686016,139,,4927,83.92,,19556,0.0005,0.0,421248,-6435.590774536133,3.521788252517581,18.107635255903006
9.85991712,1686432,139,,4928,84.17,,19560,0.0005,0.0,421376,-6563.330192565918,3.541636982932687,14.972106447443366
9.90246205,1686720,139,,4931,85.49,,19564,0.0005,0.0,421440,-6578.032119750977,3.593052251264453,17.971820436418056
9.728933540000002,1687232,139,,4935,85.86,,19568,0.0005,0.0,421568,-6584.152244567871,3.61141512170434,14.999312911182642
12.62687285,1687328,139,,4935,84.66,,19572,0.0005,0.0,421632,-6509.992515563965,3.59303829818964,21.24428540095687
12.440825539999999,1687552,139,,4937,85.52,,19576,,,,,,
8.151893130000001,1687776,139,,4938,86.38,,19580,0.0005,0.0,421696,-6603.939834594727,3.60806442797184,23.724525313824415
10.01071729,1688064,139,18.509162090121894,4941,85.45,18.637547881681385,19584,0.0005,0.0,421760,-6576.818344116211,3.4209494329988956,14.771065380424261
10.41886406,1688384,139,,4942,84.42,,19588,0.0005,0.0,421888,-6652.996353149414,3.367319617420435,23.4076266027987
10.401206510000002,1688480,139,,4942,84.31,,19592,,,,,,
12.5174683,1689088,139,,4946,83.25,,19596,0.0005,0.0,422016,-6570.414276123047,3.5486477203667164,16.539947090670466
10.413128899999998,1689344,139,,4947,83.1,,19600,0.0005,0.0,422080,-6622.214210510254,3.431530714035034,16.06694252602756
8.38991712,1689760,139,,4951,82.28,,19604,0.0005,0.0,422208,-6638.946563720703,3.474462227895856,13.21600459702313
9.365887039999999,1690080,139,,4952,80.43,,19608,0.0005,0.0,422272,-6610.082740783691,3.4809651002287865,23.52568985708058
